gene_id	7554b029c9b5405b10af2abbc8cfb8	4b1efadfac8ef7d618dd0a72d74965	b805c74d2269a0bc7cb71fb4228e51	bb555814a8fcf39702f665bd3d7f60	6d23896f3a3f116f878335e8ae25aa	e1e8d55c706ebfc3586551ef3e39b0	e18610c05f8d2997ea5b827525af3a	814d63ad75ee01be7ecee119ad3385	7ed5e249f5a8fe881b026b638c027c
MSTRG.1064	44.900057816321485	73.02568575381372	73.02568575381372	36.45593198562739	36.45593198562739	49.11329053576066	33.38533255864436	38.38877700663567	38.38877700663567
MSTRG.1065	85.80899938230328	78.50261218534975	78.50261218534975	119.951776210774	119.951776210774	123.32892956757678	127.97710814147004	158.35370515237213	158.35370515237213
MSTRG.1066	125.72016188570016	62.98465396266434	62.98465396266434	0.0	0.0	24.010942039705213	0.0	25.912424479479075	25.912424479479075
MSTRG.1067	106.76235969658664	122.31802363763799	122.31802363763799	146.99972574849755	146.99972574849755	145.1570586945815	142.2851078094605	166.03146055369928	166.03146055369928
MSTRG.1068	177.6046731401161	209.03602547029178	209.03602547029178	209.3276094658605	209.3276094658605	210.64144607559572	164.54199618189006	177.54809365568997	177.54809365568997
MSTRG.1069	0.0	12.779495006917402	12.779495006917402	11.759978059879803	11.759978059879803	0.0	10.333555315770873	8.637474826493026	8.637474826493026
MSTRG.1070	25.94225562720797	15.517958222685417	15.517958222685417	65.85587713532689	65.85587713532689	68.75860675006493	30.205777076868706	49.90541010862637	49.90541010862637
MSTRG.1071	40.9089415659818	25.558990013834805	25.558990013834805	0.0	0.0	0.0	0.0	18.234669078151942	18.234669078151942
MSTRG.1072	328.2693115904393	326.78994374831643	326.78994374831643	377.4952957221417	377.4952957221417	331.787562730472	445.9326563190354	334.9420793828962	334.9420793828962
MSTRG.1074	1657.3110229535553	477.4054206155572	477.4054206155572	585.6469073820142	585.6469073820142	613.3704284688331	616.0388745940328	872.3849574757955	872.3849574757955
